"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"ACIW","ACI Worldwide, Inc.","Technology","Software - Infrastructure",3788.27,44.52,,-3.10%,4.40%,117.51,0.90%,-7.38%,98.40%,-0.94%,1.87%,11.50%,-5.73%,4.69%,2.05%,-17.99%,-1.60%,-16.94%,1.07,3.72%,-2.11%,1.06%,-11.04%,-11.36%,10.18%,-26.16%,10.18%,46.38,1.50,31.92,-0.37%,356713,42.80
"ACKIT","Ackrell SPAC Partners I Co.","Financial","Shell Companies",,,,,,,,,9.62%,,,,0.30%,0.80%,1.51%,1.30%,,-0.98%,,0.05%,0.32%,0.66%,1.04%,0.00%,1.30%,-3.26%,2.64%,64.88,,10.10,0.00%,0,
"ACKIU","Ackrell SPAC Partners I Co.","Financial","Shell Companies",334.39,,,,,18.17,3.29%,0.00%,13.80%,-13.01%,,,1.18%,1.79%,2.46%,2.86%,,1.97%,,1.39%,1.05%,1.97%,1.84%,-0.38%,28.90%,-4.62%,28.90%,59.36,,10.49,0.79%,80,
"ACLS","Axcelis Technologies, Inc.","Technology","Semiconductor Equipment & Materials",2169.41,28.61,,24.70%,9.50%,33.54,2.30%,-6.58%,89.40%,0.83%,3.27%,16.40%,2.70%,27.25%,33.69%,57.97%,137.50%,122.25%,1.52,4.25%,7.89%,21.98%,46.83%,-0.68%,43.38%,-0.68%,144.13%,73.83,1.80,64.72,1.39%,245211,68.50
"ACM","AECOM","Industrials","Engineering & Construction",10778.97,38.15,,26.20%,-5.20%,143.81,0.20%,-17.19%,87.40%,-0.89%,1.63%,4.70%,3.67%,8.71%,14.32%,14.74%,43.96%,50.90%,1.49,2.29%,6.19%,11.79%,16.81%,0.16%,21.85%,0.16%,61.17%,73.52,1.60,75.12,0.49%,777864,84.44
"ACMR","ACM Research, Inc.","Technology","Semiconductor Equipment & Materials",1725.08,62.60,,34.30%,38.10%,19.42,0.10%,-95.01%,56.50%,15.70%,13.82%,11.90%,-11.84%,-16.57%,-2.17%,15.14%,20.43%,9.33%,0.53,5.59%,-14.15%,-15.40%,-4.32%,-25.43%,4.64%,-38.66%,46.01%,33.43,2.00,88.83,-0.13%,231304,134.28
"ACN","Accenture plc","Technology","Information Technology Services",238620.64,39.58,0.97%,7.30%,7.70%,633.52,0.10%,-9.25%,73.90%,0.05%,0.62%,15.10%,-2.79%,1.69%,8.74%,29.39%,44.95%,38.73%,1.13,1.45%,-0.68%,4.34%,18.11%,-3.35%,14.67%,-3.35%,49.91%,53.15,2.10,362.37,0.46%,2180169,379.00
"ACNB","ACNB Corporation","Financial","Banks - Regional",254.52,8.43,3.40%,3.10%,16.70%,8.72,2.60%,-1.51%,21.90%,3.55%,0.49%,88.60%,2.76%,6.33%,1.45%,2.91%,9.41%,17.64%,0.08,1.40%,4.11%,4.96%,3.50%,0.24%,8.25%,-12.83%,22.24%,75.00,,29.39,0.75%,9237,
"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology",35.63,,,-58.80%,-20.90%,11.13,1.40%,0.00%,28.60%,-15.02%,3.95%,,-11.97%,-24.45%,-25.72%,-18.47%,-30.58%,-25.37%,0.45,7.25%,-17.84%,-26.18%,-31.69%,-38.08%,2.66%,-64.32%,2.66%,24.83,2.00,3.09,-2.37%,236935,10.00
"ACP","Aberdeen Income Credit Strategies Fund","Financial","Closed-End Fund - Debt",194.07,,10.78%,,,17.44,0.06%,11.64%,33.68%,,,,-2.20%,-0.98%,-1.24%,-2.96%,12.76%,6.42%,,1.22%,-1.62%,-0.93%,-1.94%,-3.64%,2.11%,-10.29%,13.55%,39.11,,11.13,-0.89%,128476,
"ACQR","Independence Holdings Corp.","Financial","Shell Companies",384.35,,,,,61.99,,,82.38%,29.08%,0.24%,,0.10%,-0.10%,0.72%,,,0.00%,,0.29%,0.04%,0.23%,0.02%,-0.31%,1.45%,-3.93%,1.45%,52.52,,9.77,0.00%,2422,
"ACQRU","Independence Holdings Corp.","Financial","Shell Companies",,,,,,,,,,,0.01%,,-0.08%,0.10%,-0.45%,-1.14%,,-0.50%,,0.51%,-0.17%,0.11%,-0.45%,-1.69%,1.32%,-7.27%,1.32%,48.90,,9.95,-0.25%,875,
"ACR","ACRES Commercial Realty Corp.","Real Estate","REIT - Mortgage",135.76,4.77,,-59.80%,,9.55,1.80%,0.00%,46.40%,4.79%,0.30%,41.90%,-3.12%,-10.76%,-12.08%,-7.34%,29.17%,19.13%,1.93,2.50%,-5.91%,-8.59%,-9.31%,-13.31%,1.93%,-22.63%,37.38%,30.73,2.00,14.26,1.35%,30491,19.50
"ACRE","Ares Commercial Real Estate Corporation","Real Estate","REIT - Mortgage",730.48,10.16,8.54%,-7.20%,9.30%,46.96,0.10%,0.00%,53.00%,1.82%,1.76%,41.50%,-0.32%,-2.28%,1.11%,2.52%,33.73%,30.25%,1.35,1.61%,-1.62%,-0.78%,3.26%,-4.51%,3.27%,-8.77%,40.01%,43.79,2.00,15.45,-0.19%,263574,16.42
"ACRO","Acropolis Infrastructure Acquisition Corp.","Financial","Shell Companies",418.26,,,,,43.12,,,56.90%,398.45%,0.02%,,0.00%,0.00%,,,,-0.21%,,0.28%,-0.06%,-0.13%,-0.13%,-1.22%,0.83%,-1.22%,0.83%,48.00,,9.70,-0.10%,8095,
"ACRS","Aclaris Therapeutics, Inc.","Healthcare","Biotechnology",801.99,,,-0.90%,,61.22,2.90%,-9.36%,93.40%,1.54%,4.35%,,-3.04%,-16.04%,-6.23%,-37.99%,302.40%,107.11%,0.40,6.53%,-13.26%,-18.96%,-31.03%,-32.90%,8.68%,-55.88%,328.11%,35.73,1.50,13.40,5.02%,245338,34.80
"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",87.38,,,3.00%,-22.40%,119.22,0.50%,0.00%,18.40%,-17.87%,2.72%,,-2.31%,-25.51%,-40.09%,-52.99%,-52.32%,-45.40%,0.68,6.43%,-15.71%,-26.73%,-47.95%,-37.31%,3.91%,-76.97%,3.91%,25.90,1.70,0.68,2.73%,608039,5.83
"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology",77.18,,,22.50%,39.10%,32.79,12.09%,0.00%,0.94%,,4.96%,,-5.92%,-15.38%,-58.86%,-64.69%,-21.43%,-45.00%,1.34,4.94%,-11.07%,-20.05%,-61.43%,-39.92%,9.16%,-85.35%,9.16%,34.70,2.00,1.43,6.72%,271147,2.52
"ACT","Enact Holdings, Inc.","Financial","Exchange Traded Fund",3545.28,,,,,163.83,,,,,0.09%,,-0.35%,1.64%,,,,11.61%,,3.25%,-0.13%,3.69%,3.69%,-4.71%,18.80%,-4.71%,18.80%,53.91,,21.64,-0.09%,158529,
"ACTDU","ArcLight Clean Transition Corp. II","Financial","Shell Companies",,,,,,,,,44.45%,,,,2.20%,2.77%,1.21%,0.14%,,1.90%,,0.36%,1.75%,2.42%,1.52%,-0.39%,4.08%,-6.25%,4.83%,62.02,,10.20,0.99%,1605,
"ACTG","Acacia Research Corporation","Industrials","Specialty Business Services",273.16,,,20.00%,-24.90%,48.95,0.90%,-4.14%,64.40%,4.11%,3.26%,-76.90%,-6.00%,-2.02%,-5.66%,0.57%,41.38%,35.28%,0.32,4.88%,-3.60%,-10.10%,-12.78%,-29.31%,5.42%,-41.36%,53.16%,42.29,,5.33,0.95%,184719,8.00
"ACU","Acme United Corporation","Consumer Defensive","Household & Personal Products",114.96,9.58,1.59%,12.20%,8.40%,3.54,9.70%,-6.12%,66.50%,0.95%,0.84%,9.10%,-9.28%,-10.47%,-15.59%,-23.44%,0.80%,8.40%,1.11,3.79%,-10.26%,-7.87%,-17.58%,-15.56%,9.05%,-32.39%,19.19%,33.42,1.00,32.66,-5.36%,12180,51.75
"ACV","AllianzGI Diversified Income & Convertible Fund","Financial","Asset Management",364.97,,5.67%,-3.05%,,10.35,,,27.09%,,,,-3.35%,-2.89%,-0.96%,6.62%,20.51%,7.86%,,1.14%,-3.41%,-1.29%,2.92%,-6.23%,6.82%,-6.23%,21.20%,37.29,3.00,35.25,0.40%,32059,36.93
"ACVA","ACV Auctions Inc.","Technology","Software - Application",3351.14,,,,,155.04,0.90%,-67.95%,70.20%,29.21%,7.38%,-20.20%,-2.49%,12.37%,13.26%,-17.26%,,-31.10%,,5.53%,6.47%,10.20%,-10.94%,-5.65%,33.31%,-43.00%,33.31%,58.76,1.80,21.53,2.82%,684429,31.27
"ACWF","iShares MSCI Global Multifactor ETF","Financial","Exchange Traded Fund",,,1.71%,,,,,,,,,,-0.57%,1.04%,0.34%,0.55%,19.15%,14.63%,,0.57%,0.01%,1.48%,2.44%,-1.71%,6.25%,-2.18%,20.26%,52.42,,38.59,0.01%,4335,
"ACWI","iShares MSCI ACWI ETF","Financial","Exchange Traded Fund",,,1.40%,,,,,,,,,,-0.92%,0.70%,2.87%,5.58%,20.45%,16.79%,,0.64%,-0.42%,1.87%,5.23%,-1.41%,7.09%,-1.41%,21.64%,52.21,,105.95,0.04%,2439729,
"ACWV","iShares MSCI Global Min Vol Factor ETF","Financial","Exchange Traded Fund",,,1.70%,,,,,,,,,,-0.93%,0.31%,0.50%,3.15%,10.95%,9.70%,,0.49%,-0.25%,1.01%,3.36%,-1.26%,4.58%,-1.69%,13.90%,50.47,,106.31,-0.22%,100720,
"ACWX","iShares MSCI ACWI ex U.S. ETF","Financial","Exchange Traded Fund",,,1.95%,,,,,,,,,,-2.07%,-1.85%,-0.37%,-2.99%,9.39%,6.32%,,0.57%,-1.86%,-0.79%,-0.82%,-2.91%,3.80%,-4.73%,11.27%,38.29,,56.39,-0.41%,1446394,
"ACXP","Acurx Pharmaceuticals, Inc.","Healthcare","Biotechnology",48.10,,,,,10.12,22.70%,1.24%,0.70%,169.23%,1.53%,,1.48%,-9.93%,-3.02%,,,-39.04%,,7.70%,-6.07%,-2.03%,-6.53%,-16.78%,18.18%,-44.97%,29.65%,45.72,,4.81,3.22%,14945,
"ACY","AeroCentury Corp.","Industrials","Rental & Leasing Services",185.69,,,-53.60%,-9.60%,1.55,43.73%,-1.02%,1.30%,-21.78%,16.73%,,-18.73%,-14.91%,3.04%,266.72%,1503.39%,232.61%,3.50,7.28%,-20.14%,-23.19%,61.41%,-46.43%,8.42%,-46.43%,1644.17%,36.47,,35.37,-2.08%,27167,
"ADAG","Adagene Inc.","Healthcare","Biotechnology",386.55,,,,,36.41,,,20.30%,47.43%,0.82%,,-3.85%,-23.92%,-47.34%,-29.36%,,-69.99%,,5.50%,-16.83%,-27.35%,-43.32%,-43.29%,0.00%,-71.72%,0.00%,26.97,1.70,9.00,0.00%,17779,33.89
"ADALU","Anthemis Digital Acquisitions I Corp","Financial","Shell Companies",,,,,,,,,,,,,0.59%,,,,,1.00%,,,0.67%,0.67%,0.67%,0.00%,1.00%,0.00%,1.00%,,,10.15,0.00%,0,
"ADAP","Adaptimmune Therapeutics plc","Healthcare","Biotechnology",654.37,,,-24.90%,-15.10%,156.10,0.10%,-1.42%,73.00%,-0.02%,2.33%,,1.18%,-14.91%,-15.25%,-15.25%,-2.06%,-20.59%,1.93,6.47%,-12.20%,-16.77%,-12.74%,-28.07%,11.60%,-41.69%,27.00%,36.91,2.70,4.28,4.39%,597823,9.17
"ADBE","Adobe Inc.","Technology","Software - Infrastructure",309946.77,55.15,,54.30%,21.80%,477.00,0.31%,-4.60%,85.40%,-0.12%,1.05%,36.50%,-0.35%,4.02%,2.44%,34.13%,44.44%,33.63%,1.06,2.19%,1.38%,6.01%,18.33%,-4.46%,21.04%,-4.46%,58.83%,56.83,1.70,668.32,0.48%,2414591,706.14
"ADC","Agree Realty Corporation","Real Estate","REIT - Retail",4923.83,39.86,3.88%,-4.20%,28.90%,69.10,1.70%,2.76%,,-5.73%,5.60%,47.20%,1.43%,-1.56%,-4.35%,0.50%,5.57%,5.32%,0.42,1.73%,-0.28%,0.90%,0.02%,-3.11%,5.95%,-7.68%,14.44%,50.90,1.60,70.12,1.68%,343543,81.50
"ADCT","ADC Therapeutics SA","Healthcare","Biotechnology",1866.89,,,,,76.72,48.05%,0.00%,43.50%,-2.05%,15.45%,,-9.44%,-16.73%,-20.56%,1.75%,-36.65%,-29.27%,,6.14%,-16.94%,-15.43%,-10.51%,-29.25%,6.49%,-40.95%,13.14%,31.80,1.70,22.64,2.26%,88600,43.71
"ADER","26 Capital Acquisition Corp.","Financial","Shell Companies",338.59,,,,,34.38,,,84.30%,6.76%,0.11%,,0.10%,0.00%,2.17%,1.96%,,-0.20%,,0.31%,-0.01%,0.71%,1.32%,-0.40%,2.38%,-0.40%,3.24%,54.84,,9.88,0.28%,49937,
"ADERU","26 Capital Acquisition Corp.","Financial","Shell Companies",,,,,,,,,19.62%,,0.00%,,1.07%,0.87%,2.97%,2.46%,,-1.33%,,0.33%,1.22%,2.14%,1.68%,0.00%,4.12%,-6.13%,5.58%,72.03,,10.41,0.00%,0,
"ADES","Advanced Emissions Solutions, Inc.","Industrials","Pollution & Treatment Controls",125.66,2.24,,3.80%,-0.40%,18.29,0.80%,0.00%,44.60%,-11.43%,1.10%,10.30%,-7.87%,1.83%,-5.39%,-16.62%,8.46%,21.27%,0.53,4.43%,-5.29%,-0.04%,3.66%,-16.62%,16.81%,-20.69%,45.00%,43.09,2.00,6.67,-0.45%,90182,
"ADEX","Adit EdTech Acquisition Corp.","Financial","Shell Companies",344.65,,,,,34.50,17.39%,0.00%,56.90%,7.07%,0.16%,,2.36%,2.67%,3.31%,2.88%,,2.36%,,0.46%,2.70%,2.75%,3.00%,2.25%,3.52%,0.71%,5.83%,82.58,,9.99,2.46%,1626106,
"ADGI","Adagio Therapeutics, Inc.","Healthcare","Biotechnology",2025.65,,,,,61.30,26.90%,0.00%,59.90%,,6.26%,,-8.86%,-42.83%,-31.24%,,,-10.30%,,9.77%,-20.56%,-42.16%,-42.47%,-68.52%,7.77%,-68.52%,7.77%,32.65,1.50,18.73,1.63%,259890,44.75
"ADI","Analog Devices, Inc.","Technology","Semiconductors",97510.14,39.94,1.51%,8.30%,10.30%,368.48,0.21%,-5.43%,88.20%,25.31%,2.50%,31.60%,-2.44%,1.44%,9.03%,11.80%,33.30%,23.52%,1.14,2.05%,0.37%,3.81%,10.83%,-4.94%,11.85%,-4.94%,37.36%,52.93,1.80,182.47,0.01%,2905585,193.96
"ADIL","Adial Pharmaceuticals, Inc.","Healthcare","Biotechnology",62.09,,,-47.50%,,19.85,20.51%,0.00%,9.40%,2.57%,5.21%,,-11.21%,-11.21%,-20.60%,20.58%,60.11%,72.35%,0.49,8.19%,-7.03%,-20.05%,-0.66%,-42.32%,9.74%,-42.32%,83.13%,40.01,2.00,2.93,5.40%,269426,10.67
"ADM","Archer-Daniels-Midland Company","Consumer Defensive","Farm Products",37811.68,14.35,2.23%,1.00%,-1.00%,564.00,0.10%,-12.67%,81.10%,1.10%,0.89%,3.10%,1.01%,1.47%,11.01%,-0.42%,31.17%,31.56%,0.88,1.87%,1.72%,4.24%,8.00%,-0.99%,13.18%,-4.30%,36.56%,56.56,1.80,66.32,-0.64%,3311804,69.93
"ADMA","ADMA Biologics, Inc.","Healthcare","Biotechnology",280.29,,,12.60%,42.50%,133.77,1.90%,-43.58%,24.00%,-2.25%,10.99%,-89.70%,0.00%,11.11%,8.70%,-13.79%,-18.92%,-23.08%,1.26,6.94%,3.81%,16.50%,-8.85%,-10.71%,48.51%,-51.78%,48.51%,56.08,1.80,1.50,6.38%,1234138,5.58
"ADME","ETF Series Solutions - Aptus Drawdown Managed Equity ETF","Financial","Exchange Traded Fund",,,0.35%,,,,,,,,,,-0.14%,2.14%,3.96%,9.62%,21.85%,17.83%,,0.66%,0.48%,3.20%,7.92%,-0.87%,8.61%,-0.87%,22.46%,60.38,,42.50,0.14%,10312,
"ADMP","Adamis Pharmaceuticals Corporation","Healthcare","Drug Manufacturers - Specialty & Generic",122.76,,,9.00%,,148.89,1.06%,0.00%,10.20%,-5.71%,9.57%,,-14.30%,-21.31%,-24.22%,22.15%,98.59%,68.71%,1.26,5.36%,-18.15%,-21.00%,-18.45%,-44.70%,9.12%,-65.03%,107.19%,28.21,3.00,0.82,1.44%,1699596,
"ADMS","Adamas Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",376.89,,,6.60%,107.90%,45.62,1.20%,-1.47%,78.20%,0.85%,1.96%,-44.50%,0.86%,2.11%,76.02%,62.77%,91.61%,89.84%,2.81,0.78%,0.68%,18.69%,48.27%,-0.36%,83.48%,-10.16%,104.48%,73.53,2.20,8.22,0.00%,0,8.52
"ADN","Advent Technologies Holdings, Inc.","Utilities","Utilities - Renewable",396.06,,,,,53.45,28.10%,0.00%,32.70%,7.88%,16.24%,,-18.30%,-15.99%,0.54%,-29.96%,-29.43%,-50.37%,,5.58%,-18.96%,-16.31%,-27.78%,-26.20%,2.77%,-61.43%,12.96%,31.21,1.30,7.41,-0.13%,198626,26.67
"ADNT","Adient plc","Consumer Cyclical","Auto Parts",4591.20,4.15,,-26.10%,-8.70%,94.20,0.80%,-1.40%,97.60%,2.93%,3.05%,-0.20%,3.58%,18.22%,19.64%,-3.73%,49.15%,38.08%,3.05,4.23%,6.26%,11.23%,12.07%,-1.98%,38.26%,-9.70%,59.48%,61.09,2.40,48.01,-1.46%,767489,50.90
"ADOC","Edoc Acquisition Corp.","Financial","Shell Companies",120.12,,,,,9.55,4.33%,0.00%,81.40%,0.83%,0.35%,,-0.01%,0.30%,1.15%,1.50%,,-0.59%,,0.10%,0.07%,0.45%,0.72%,-0.39%,1.29%,-1.83%,3.35%,57.79,,10.18,0.00%,20,
"ADP","Automatic Data Processing, Inc.","Industrials","Staffing & Employment Services",98775.23,37.07,1.59%,13.30%,5.20%,421.40,0.10%,-29.07%,80.90%,-0.86%,1.05%,22.40%,-1.06%,7.12%,13.18%,18.82%,33.72%,33.01%,0.77,1.41%,1.94%,8.91%,17.01%,-2.82%,19.52%,-2.82%,47.12%,67.82,3.00,234.37,-0.75%,1509491,227.14
"ADPT","Adaptive Biotechnologies Corporation","Healthcare","Biotechnology",4161.76,,,,,140.83,1.40%,-12.79%,82.70%,-0.52%,3.04%,,-12.29%,-16.64%,-16.30%,-25.44%,-37.35%,-52.31%,,5.90%,-14.17%,-16.79%,-27.02%,-29.13%,10.18%,-60.42%,10.18%,35.31,1.70,28.20,4.06%,853844,56.00
"ADRE","Invesco BLDRS Emerging Markets 50 ADR Index Fund","Financial","Exchange Traded Fund",,,0.94%,,,,,,,,,,-3.02%,-4.14%,-4.77%,-12.84%,-10.70%,-13.21%,,1.16%,-2.40%,-1.96%,-10.37%,-6.75%,4.62%,-27.12%,4.62%,40.80,,48.87,0.72%,50689,
"ADS","Alliance Data Systems Corporation","Financial","Credit Services",3844.08,4.31,1.11%,-7.00%,-6.80%,49.80,0.40%,0.00%,95.60%,-4.83%,8.15%,37.60%,-1.63%,-19.43%,-20.06%,-37.69%,1.17%,2.48%,2.33,3.83%,-6.69%,-17.63%,-25.27%,-28.41%,4.07%,-40.75%,16.33%,35.93,2.10,75.94,0.73%,460980,119.31
"ADSK","Autodesk, Inc.","Technology","Software - Application",56420.38,43.41,,41.70%,8.60%,219.80,0.10%,-12.79%,92.80%,0.68%,1.14%,15.70%,-22.28%,-17.87%,-17.18%,-10.38%,-0.80%,-15.86%,1.36,2.93%,-19.82%,-14.85%,-12.82%,-23.42%,-5.23%,-25.40%,1.70%,24.13,2.10,256.90,-15.49%,10885554,358.05
"ADT","ADT Inc.","Industrials","Security & Protection Services",7264.67,,1.58%,-53.20%,57.40%,821.56,1.30%,0.00%,97.50%,0.19%,1.98%,-0.40%,-3.70%,7.92%,6.62%,-14.56%,8.58%,12.87%,2.16,4.73%,-0.49%,4.03%,-3.98%,-14.72%,12.94%,-24.76%,31.65%,50.60,2.60,8.86,0.00%,1013881,11.20
"ADTN","ADTRAN, Inc.","Technology","Communication Equipment",1068.02,695.16,1.67%,-33.00%,-3.30%,48.61,1.30%,0.39%,90.60%,-3.40%,3.42%,-2.00%,-2.31%,22.58%,-9.26%,7.32%,71.85%,45.90%,1.35,3.64%,4.98%,11.03%,10.49%,-4.65%,23.64%,-12.96%,76.06%,62.28,1.90,21.55,-1.87%,301174,26.33
"ADTX","Aditxt, Inc.","Healthcare","Biotechnology",27.73,,,,,25.68,3.80%,2.59%,7.30%,81.19%,4.28%,,-1.82%,-31.65%,-49.30%,-59.25%,-43.46%,-48.08%,,12.78%,-31.86%,-34.45%,-55.10%,-60.29%,6.93%,-83.95%,6.93%,36.22,2.00,1.08,4.85%,596324,4.00
"ADUS","Addus HomeCare Corporation","Healthcare","Medical Care Facilities",1644.33,39.60,,15.40%,17.80%,15.75,0.80%,-8.59%,99.40%,1.56%,2.73%,7.00%,-2.74%,21.98%,12.23%,4.19%,4.37%,-14.58%,0.76,4.12%,0.26%,13.78%,5.93%,-7.48%,36.90%,-22.47%,36.90%,57.97,1.50,100.02,-1.84%,116780,120.71
"ADV","Advantage Solutions Inc.","Communication Services","Advertising Agencies",2738.95,,,,,318.56,0.10%,0.00%,28.70%,-1.56%,3.99%,,-7.81%,-3.33%,-8.95%,-34.67%,-22.48%,-38.19%,,4.60%,-6.22%,-5.35%,-21.06%,-14.23%,5.71%,-41.52%,5.71%,40.73,2.30,8.14,0.49%,373943,12.33
"ADVM","Adverum Biotechnologies, Inc.","Healthcare","Biotechnology",204.22,,,5.80%,,98.13,1.40%,-3.74%,72.60%,-10.91%,9.02%,,-4.69%,4.64%,-11.74%,-42.33%,-85.71%,-81.27%,1.09,5.24%,-6.39%,-5.77%,-58.86%,-19.44%,7.41%,-86.27%,7.41%,41.99,2.90,2.03,0.50%,511917,4.25
"ADX","Adams Diversified Equity Fund, Inc.","Financial","Closed-End Fund - Equity",2142.01,6.12,1.04%,,,110.98,8.65%,0.03%,22.47%,,0.61%,,-0.75%,4.77%,7.37%,14.39%,31.42%,27.77%,,0.88%,1.73%,5.83%,12.08%,-2.01%,13.04%,-2.01%,33.41%,67.43,,19.30,0.31%,193210,
"ADXN","Addex Therapeutics Ltd","Healthcare","Biotechnology",53.12,,,,,7.26,,,8.94%,,0.03%,,-2.60%,-7.17%,-27.22%,-25.81%,-37.85%,-45.41%,,3.96%,-6.55%,-14.48%,-25.69%,-26.85%,4.95%,-79.10%,4.95%,39.78,,7.32,4.65%,5165,
"ADXS","Advaxis, Inc.","Healthcare","Biotechnology",57.11,,,55.60%,,145.64,0.07%,0.00%,11.50%,1.30%,3.09%,,-0.57%,-18.72%,-14.31%,-18.27%,41.44%,15.20%,2.17,7.46%,-10.40%,-16.15%,-27.35%,-28.73%,14.74%,-74.41%,52.22%,40.87,2.00,0.40,10.94%,5468357,2.25
"AE","Adams Resources & Energy, Inc.","Energy","Oil & Gas Integrated",131.20,8.42,3.28%,22.60%,-12.10%,4.27,0.50%,6.62%,40.30%,3.97%,0.13%,1.10%,-1.43%,-4.02%,-1.89%,8.46%,10.59%,21.51%,1.08,4.20%,-2.34%,-4.20%,1.22%,-12.97%,2.57%,-22.32%,27.77%,44.39,1.00,29.28,1.68%,3266,38.50
"AEAC","Authentic Equity Acquisition Corp.","Financial","Shell Companies",224.71,,,,,23.00,,,70.40%,,,,0.00%,0.36%,0.83%,0.51%,,0.00%,,0.18%,0.24%,0.46%,0.60%,-0.10%,1.45%,-1.01%,2.70%,56.49,,9.77,-0.10%,10076,
"AEACU","Authentic Equity Acquisition Corp.","Financial","Shell Companies",,,,,,,,,23.27%,,0.00%,,-0.10%,0.09%,-0.10%,-0.20%,,-3.18%,,0.26%,-0.02%,0.25%,-0.39%,-0.50%,1.01%,-8.47%,3.61%,50.76,,10.05,-0.30%,187470,
"AEE","Ameren Corporation","Utilities","Utilities - Regulated Electric",21805.34,22.45,2.57%,8.10%,-1.00%,257.30,0.10%,-7.53%,77.00%,-0.09%,0.95%,21.80%,0.32%,0.49%,-2.12%,2.50%,8.46%,9.86%,0.33,1.59%,1.27%,2.43%,3.53%,-1.15%,6.84%,-5.52%,22.89%,55.89,2.10,85.76,-0.16%,633795,89.77
"AEF","Aberdeen Emerging Markets Equity Income Fund, Inc.","Financial","Asset Management",413.12,7.93,7.86%,,,50.75,,,70.55%,,,,-2.51%,-3.33%,-4.80%,-8.33%,7.88%,-0.25%,,1.16%,-3.12%,-2.74%,-6.20%,-7.08%,1.50%,-11.71%,9.61%,34.25,,8.14,0.12%,69724,
"AEG","Aegon N.V.","Financial","Insurance - Diversified",10558.74,,2.90%,15.00%,6.50%,2060.03,10.10%,0.00%,7.80%,2.30%,0.08%,,-1.83%,-7.66%,-1.63%,1.90%,26.51%,22.03%,1.28,1.52%,-2.34%,-3.72%,2.38%,-8.88%,3.66%,-8.88%,36.54%,40.30,3.50,4.82,0.84%,1550611,4.86
"AEHL","Antelope Enterprise Holdings Limited","Industrials","Building Products & Equipment",12.17,,,31.20%,-29.00%,4.36,49.00%,0.00%,10.30%,45.67%,25.11%,-78.80%,0.37%,-12.58%,-8.14%,-0.37%,23.74%,9.27%,1.00,4.40%,-4.98%,-3.71%,-9.91%,-31.74%,5.82%,-64.81%,27.23%,44.32,,2.71,1.12%,80415,
"AEHR","Aehr Test Systems","Technology","Semiconductor Equipment & Materials",476.94,,,30.10%,2.70%,24.00,4.90%,-53.27%,30.20%,72.76%,7.28%,-6.50%,-22.97%,-10.67%,151.90%,744.81%,959.76%,607.91%,1.33,11.39%,-20.88%,-4.75%,139.67%,-33.89%,77.15%,-33.89%,1048.08%,39.22,,17.91,1.47%,1042712,31.00
"AEI","Alset EHome International Inc.","Real Estate","Real Estate - Development",74.60,,,,,26.19,39.80%,211.22%,3.60%,47.25%,3.67%,-19.10%,-8.09%,-18.88%,-17.19%,-61.03%,-77.22%,-73.41%,,6.72%,-14.59%,-24.30%,-73.36%,-53.51%,11.97%,-94.61%,11.97%,35.86,2.50,1.59,5.30%,1003628,2.02
"AEIS","Advanced Energy Industries, Inc.","Industrials","Electrical Equipment & Parts",3428.41,25.76,0.44%,11.30%,27.80%,38.18,0.20%,2.64%,98.50%,-1.11%,2.30%,11.50%,1.84%,7.18%,4.21%,-10.39%,-5.01%,-5.74%,1.69,3.40%,-0.28%,2.68%,-7.48%,-5.15%,10.37%,-27.20%,11.86%,53.46,2.40,91.40,0.88%,406636,104.88
"AEL","American Equity Investment Life Holding Company","Financial","Insurance - Life",3423.36,10.13,0.88%,20.50%,9.80%,92.48,1.20%,-0.37%,98.20%,-0.09%,1.67%,15.30%,-0.55%,7.95%,15.57%,19.40%,30.21%,31.53%,1.19,3.16%,3.58%,11.85%,15.33%,-5.33%,34.14%,-5.33%,39.82%,59.50,2.60,36.38,-0.76%,207638,38.22
"AEM","Agnico Eagle Mines Limited","Basic Materials","Gold",12987.18,19.58,2.71%,79.40%,9.60%,243.93,0.20%,0.00%,78.10%,4.33%,0.63%,28.40%,-9.35%,-9.75%,-8.56%,-27.92%,-17.82%,-26.71%,0.78,2.58%,-5.62%,-4.98%,-14.73%,-12.36%,5.04%,-32.61%,5.04%,35.74,2.10,51.68,-0.67%,1337275,76.26
