"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Gross Margin","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"ACIW","ACI Worldwide, Inc.","Technology","Software - Infrastructure",3841.23,46.33,,-3.10%,4.40%,117.51,0.90%,-7.56%,97.60%,-1.86%,1.87%,51.40%,11.50%,-3.91%,6.30%,6.37%,-16.11%,6.95%,-13.56%,1.06,3.63%,1.70%,4.23%,-8.61%,-8.61%,13.60%,-23.87%,13.60%,52.23,1.50,32.91,-0.93%,563038,42.80
"ACKIT","Ackrell SPAC Partners I Co.","Financial","Shell Companies",,,,,,,,,9.62%,,,,,-0.10%,0.40%,1.21%,1.21%,,-1.27%,,0.07%,0.31%,0.63%,0.95%,0.10%,1.31%,-3.35%,2.54%,62.28,,10.09,0.20%,637,
"ACKIU","Ackrell SPAC Partners I Co.","Financial","Shell Companies",335.32,,,,,18.17,3.29%,0.00%,18.20%,-0.44%,,,,-0.71%,1.96%,1.76%,1.66%,,1.26%,,1.42%,0.39%,1.24%,1.06%,-1.16%,27.89%,-5.36%,27.89%,53.83,,10.41,-0.10%,1110,
"ACLS","Axcelis Technologies, Inc.","Technology","Semiconductor Equipment & Materials",2087.42,27.83,,24.70%,9.50%,33.54,2.90%,-5.93%,86.90%,-1.94%,3.27%,43.20%,16.40%,2.98%,25.98%,48.05%,59.04%,142.58%,116.17%,1.51,4.20%,7.94%,19.84%,43.16%,-3.99%,38.59%,-3.99%,145.67%,69.22,1.80,62.56,-0.62%,302975,68.50
"ACM","AECOM","Industrials","Engineering & Construction",10461.47,55.06,,24.90%,-5.90%,146.11,1.18%,-3.38%,88.70%,0.60%,1.64%,5.70%,3.90%,2.96%,11.51%,15.98%,12.57%,44.73%,46.12%,1.48,2.42%,4.33%,9.52%,14.07%,-2.47%,18.46%,-2.47%,56.68%,67.56,1.60,73.03,0.40%,1095872,75.78
"ACMR","ACM Research, Inc.","Technology","Semiconductor Equipment & Materials",1859.09,67.50,,34.30%,38.10%,19.12,0.10%,-94.95%,55.40%,12.74%,13.81%,42.40%,11.30%,-8.89%,-10.08%,15.58%,44.70%,28.12%,17.88%,0.55,5.24%,-8.82%,-8.99%,3.43%,-19.24%,5.59%,-33.57%,58.12%,39.89,2.00,96.20,0.44%,221014,134.28
"ACN","Accenture plc","Technology","Information Technology Services",240213.53,40.50,0.95%,7.30%,7.70%,633.52,0.10%,-9.39%,73.60%,-0.33%,0.62%,32.40%,15.10%,1.25%,7.22%,11.46%,30.84%,54.67%,41.95%,1.13,1.37%,1.74%,6.92%,21.17%,-1.37%,17.02%,-1.37%,54.92%,65.13,2.10,369.79,-0.27%,2553889,376.30
"ACNB","ACNB Corporation","Financial","Banks - Regional",246.21,8.18,3.51%,3.10%,16.70%,8.72,2.60%,-1.52%,20.90%,-1.69%,0.49%,,88.60%,1.89%,2.70%,1.06%,-0.59%,15.59%,14.20%,0.08,1.36%,2.21%,2.61%,0.98%,-1.10%,5.52%,-15.02%,19.16%,64.20,,28.65,0.42%,6935,
"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology",39.63,,,-58.80%,-20.90%,9.99,1.40%,0.00%,34.40%,0.93%,4.67%,69.50%,-66.20%,-1.65%,-20.49%,-7.99%,-10.75%,-23.79%,-13.78%,0.46,6.70%,-10.38%,-18.66%,-24.35%,-30.46%,3.58%,-59.93%,6.12%,32.98,2.00,3.47,-2.80%,150694,10.00
"ACP","Aberdeen Income Credit Strategies Fund","Financial","Closed-End Fund - Debt",197.21,,10.61%,,,17.44,0.06%,11.64%,33.68%,,,,,-0.35%,-0.18%,0.35%,-1.05%,14.92%,8.14%,,1.10%,0.08%,0.70%,-0.22%,-1.99%,3.85%,-8.76%,16.65%,51.24,,11.32,0.09%,185289,
"ACQR","Independence Holdings Corp.","Financial","Shell Companies",383.37,,,,,61.99,,,82.40%,0.07%,0.24%,,,0.21%,0.46%,0.51%,,,-0.10%,,0.35%,-0.17%,0.08%,-0.18%,-0.51%,1.25%,-4.13%,1.25%,48.48,,9.75,-0.10%,3607,
"ACQRU","Independence Holdings Corp.","Financial","Shell Companies",,,,,,,,,,,0.01%,,,-0.61%,0.19%,-0.71%,-1.01%,,-0.81%,,0.53%,0.42%,0.69%,0.05%,-1.20%,1.83%,-6.80%,1.83%,56.94,,10.00,0.81%,1030,
"ACR","ACRES Commercial Realty Corp.","Real Estate","REIT - Mortgage",140.60,4.95,,-59.80%,,9.55,1.80%,0.00%,48.80%,10.07%,0.30%,36.60%,41.90%,-1.99%,-6.98%,-12.63%,-3.96%,48.59%,23.64%,1.94,2.32%,-4.65%,-6.61%,-6.60%,-10.94%,2.52%,-20.51%,63.86%,31.89,2.00,14.65,-1.01%,38867,19.50
"ACRE","Ares Commercial Real Estate Corporation","Real Estate","REIT - Mortgage",734.86,10.20,8.51%,-7.20%,9.30%,46.96,0.10%,0.00%,53.00%,1.77%,1.76%,57.20%,41.50%,-3.24%,-1.71%,2.58%,2.71%,41.57%,30.75%,1.35,1.57%,-2.15%,-0.99%,3.38%,-4.70%,3.07%,-8.95%,42.96%,42.54,2.00,15.42,-0.58%,278604,16.42
"ACRO","Acropolis Infrastructure Acquisition Corp.","Financial","Shell Companies",375.20,,,,,38.72,,,26.90%,344.80%,0.02%,,,-0.26%,-0.10%,,,,-0.31%,,0.30%,-0.06%,-0.13%,-0.13%,-1.22%,0.83%,-1.22%,0.83%,48.31,,9.70,0.10%,8799,
"ACRS","Aclaris Therapeutics, Inc.","Healthcare","Biotechnology",844.12,,,-0.90%,,61.22,2.90%,-8.98%,93.10%,1.08%,4.35%,29.10%,,-11.61%,-16.33%,-2.18%,-40.25%,321.25%,108.35%,0.41,5.90%,-13.09%,-17.84%,-29.44%,-30.95%,4.00%,-54.60%,353.62%,34.27,1.50,13.79,2.30%,534479,34.80
"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",81.09,,,3.00%,-22.40%,119.12,0.50%,0.00%,25.40%,-0.30%,2.72%,-70.90%,,-14.83%,-30.92%,-35.38%,-46.57%,-56.23%,-45.28%,0.70,5.93%,-13.90%,-23.79%,-45.87%,-33.41%,8.64%,-75.54%,8.64%,26.22,1.70,0.72,6.00%,1693387,6.00
"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology",78.47,,,22.50%,39.10%,32.79,12.09%,0.00%,0.94%,,4.96%,61.20%,,-14.11%,-22.22%,-57.63%,-65.85%,-20.45%,-46.15%,1.38,4.38%,-11.65%,-20.87%,-61.50%,-41.13%,5.00%,-85.04%,5.00%,30.33,2.00,1.46,4.29%,252451,2.52
"ACT","Genworth Mortgage Holdings, Inc.","Financial","Exchange Traded Fund",3764.66,,,,,162.55,,,,,0.09%,,,5.46%,0.04%,,,,13.03%,,3.04%,0.72%,4.67%,4.67%,-4.08%,19.58%,-4.08%,19.58%,56.51,,23.02,-0.60%,198432,
"ACTDU","ArcLight Clean Transition Corp. II","Financial","Shell Companies",,,,,,,,,44.45%,,,,,0.70%,2.00%,-0.69%,-2.53%,,0.20%,,0.39%,0.67%,1.18%,0.23%,-1.66%,2.75%,-7.45%,3.49%,54.99,,10.07,0.40%,17112,
"ACTG","Acacia Research Corporation","Industrials","Specialty Business Services",269.38,,,20.00%,-24.90%,48.73,0.90%,-4.34%,65.10%,5.47%,3.26%,85.50%,-28.00%,1.85%,-4.99%,0.36%,0.18%,48.79%,40.10%,0.32,4.66%,-3.94%,-11.22%,-13.04%,-29.18%,1.25%,-41.25%,53.45%,41.39,,5.34,-3.26%,199023,8.00
"ACU","Acme United Corporation","Consumer Defensive","Household & Personal Products",128.05,10.44,1.46%,12.20%,8.40%,3.54,9.70%,-8.35%,67.40%,2.41%,0.84%,36.00%,9.10%,-2.36%,-5.82%,-9.77%,-19.52%,3.55%,18.06%,1.12,3.70%,-1.57%,1.11%,-9.07%,-10.21%,20.20%,-25.48%,31.37%,48.67,1.00,36.00,1.21%,2055,51.75
"ACV","AllianzGI Diversified Income & Convertible Fund","Financial","Asset Management",377.40,,5.49%,-3.05%,,10.35,,,27.09%,,,,,-0.48%,-0.03%,4.59%,12.92%,28.74%,11.54%,,0.93%,-1.76%,0.62%,5.05%,-4.31%,9.00%,-4.31%,27.94%,44.46,3.00,35.97,-1.32%,21878,36.93
"ACVA","ACV Auctions Inc.","Technology","Software - Application",3167.34,,,,,155.04,1.90%,-51.62%,90.15%,3.60%,5.03%,43.20%,-20.20%,14.36%,9.12%,17.02%,-17.45%,,-30.69%,,5.00%,8.67%,11.43%,-10.62%,-3.04%,34.06%,-42.68%,34.06%,62.64,1.80,21.65,-0.05%,1319030,31.27
"ACWF","iShares MSCI Global Multifactor ETF","Financial","Exchange Traded Fund",,,1.73%,,,,,,,,,,,-0.22%,1.36%,1.74%,2.74%,21.46%,15.12%,,0.57%,0.35%,1.63%,2.76%,-1.93%,6.45%,-2.00%,21.65%,53.92,,38.66,-0.24%,5928,
"ACWI","iShares MSCI ACWI ETF","Financial","Exchange Traded Fund",,,1.39%,,,,,,,,,,,0.59%,1.98%,4.84%,7.80%,24.20%,17.90%,,0.59%,0.32%,2.62%,6.04%,-0.82%,7.73%,-0.82%,24.32%,58.64,,106.58,-0.36%,1969905,
"ACWV","iShares MSCI Global Min Vol Factor ETF","Financial","Exchange Traded Fund",,,1.69%,,,,,,,,,,,0.37%,1.41%,0.80%,4.03%,12.19%,10.53%,,0.46%,0.33%,1.52%,4.02%,-0.77%,5.11%,-1.20%,14.47%,58.94,,106.84,-0.25%,124376,
"ACWX","iShares MSCI ACWI ex U.S. ETF","Financial","Exchange Traded Fund",,,1.95%,,,,,,,,,,,-0.33%,-0.24%,2.88%,0.07%,14.08%,8.30%,,0.54%,-0.90%,0.27%,0.37%,-1.96%,5.02%,-3.62%,13.71%,45.90,,57.05,-0.68%,1336244,
"ACXP","Acurx Pharmaceuticals, Inc.","Healthcare","Biotechnology",48.36,,,,,6.97,22.90%,0.54%,0.30%,15.11%,,,,-4.61%,-6.48%,8.92%,,,-39.67%,,7.48%,-6.02%,-1.83%,-5.78%,-15.92%,19.41%,-44.39%,31.00%,45.50,,4.86,2.10%,20811,
"ACY","AeroCentury Corp.","Industrials","Rental & Leasing Services",179.61,,,-53.60%,-9.60%,1.55,43.73%,-1.22%,1.70%,,16.73%,,,-8.26%,3.40%,34.29%,378.11%,1967.07%,286.49%,3.53,7.33%,-23.62%,-24.74%,60.22%,-47.75%,17.73%,-47.75%,1643.80%,32.94,,34.50,-16.06%,36795,
"ADAG","Adagene Inc.","Healthcare","Biotechnology",442.04,,,,,36.41,,,13.60%,-1.01%,0.82%,,,-17.07%,-20.43%,-45.00%,-24.84%,,-67.92%,,5.08%,-12.79%,-23.80%,-38.91%,-43.58%,4.50%,-69.34%,4.50%,31.73,1.70,9.76,1.46%,19565,33.89
"ADALU","Anthemis Digital Acquisitions I Corp","Financial","Shell Companies",,,,,,,,,,,,,,0.30%,,,,,0.50%,,,0.24%,0.24%,0.24%,0.00%,0.50%,0.00%,0.50%,,,10.10,0.00%,6055,
"ADAP","Adaptimmune Therapeutics plc","Healthcare","Biotechnology",668.35,,,-24.90%,-15.10%,156.10,0.10%,-1.35%,73.20%,0.22%,2.33%,,,-11.49%,-20.00%,9.47%,-18.27%,-12.42%,-22.82%,1.95,5.86%,-15.22%,-18.92%,-13.99%,-38.05%,4.17%,-42.10%,26.11%,33.00,2.70,4.25,2.16%,673634,9.17
"ADBE","Adobe Inc.","Technology","Software - Infrastructure",312237.96,55.36,,54.30%,21.80%,477.00,0.31%,-4.58%,85.60%,0.20%,1.05%,88.20%,36.50%,4.32%,6.10%,3.65%,37.47%,46.03%,34.16%,1.07,1.91%,5.18%,9.46%,22.47%,1.57%,24.67%,1.57%,63.59%,68.43,1.70,688.37,2.59%,3079384,706.37
"ADC","Agree Realty Corporation","Real Estate","REIT - Retail",4912.61,39.85,3.88%,-4.20%,28.90%,69.10,1.70%,2.76%,,-0.16%,5.60%,88.10%,47.20%,-0.10%,-0.64%,-6.12%,1.56%,8.90%,5.29%,0.42,1.71%,-1.21%,0.11%,-0.57%,-3.74%,5.26%,-8.28%,13.69%,47.04,1.60,69.66,-0.63%,480344,81.50
"ADCT","ADC Therapeutics SA","Healthcare","Biotechnology",1984.62,,,,,76.72,48.05%,0.00%,44.50%,0.06%,15.45%,96.30%,,-11.94%,-3.57%,-2.77%,17.24%,-26.72%,-23.31%,,5.46%,-18.20%,-15.52%,-10.15%,-28.62%,0.26%,-40.43%,14.14%,29.23,1.70,22.84,-6.97%,157412,43.71
"ADER","26 Capital Acquisition Corp.","Financial","Shell Companies",338.98,,,,,27.50,,,77.60%,-0.09%,0.11%,,,-0.10%,0.15%,2.38%,1.44%,,-0.20%,,0.26%,0.07%,0.87%,1.43%,-0.30%,2.49%,-0.30%,3.34%,58.29,,9.89,0.10%,50090,
"ADERU","26 Capital Acquisition Corp.","Financial","Shell Companies",,,,,,,,,19.62%,,0.00%,,,0.68%,0.88%,1.27%,2.48%,,-2.09%,,0.27%,0.83%,1.77%,1.19%,-0.48%,3.62%,-6.58%,5.07%,67.26,,10.36,0.29%,3396,
"ADES","Advanced Emissions Solutions, Inc.","Industrials","Pollution & Treatment Controls",125.98,2.33,,3.80%,-0.40%,18.29,0.80%,0.00%,50.00%,-0.76%,1.10%,38.10%,10.30%,-6.07%,3.57%,1.16%,-1.00%,32.82%,26.55%,0.53,4.11%,-0.36%,4.91%,8.56%,-12.88%,22.07%,-17.12%,51.52%,49.62,2.00,6.97,0.14%,210024,
"ADEX","Adit EdTech Acquisition Corp.","Financial","Shell Companies",335.68,,,,,34.50,17.39%,0.00%,53.06%,,0.17%,,,0.10%,-0.10%,0.52%,0.41%,,-0.31%,,0.25%,0.04%,0.13%,0.33%,-0.41%,1.04%,-1.91%,3.07%,50.83,,9.73,0.00%,1217,
"ADGI","Adagio Therapeutics, Inc.","Healthcare","Biotechnology",2176.15,,,,,111.54,26.90%,0.00%,46.20%,,6.26%,,,1.67%,-45.41%,-29.41%,,,-6.56%,,9.89%,-21.66%,-41.23%,-39.35%,-66.27%,9.97%,-66.27%,9.97%,34.40,1.50,20.07,2.87%,187221,51.50
"ADI","Analog Devices, Inc.","Technology","Semiconductors",99969.83,41.17,1.47%,8.30%,10.30%,368.48,0.21%,-5.30%,76.90%,9.19%,2.50%,68.00%,31.60%,2.73%,6.31%,12.87%,18.03%,41.18%,27.32%,1.13,1.85%,4.37%,7.91%,15.03%,0.06%,15.73%,0.06%,43.57%,68.10,1.80,188.80,0.38%,3290379,193.16
"ADIL","Adial Pharmaceuticals, Inc.","Healthcare","Biotechnology",63.85,,,-47.50%,,17.59,20.51%,0.00%,9.40%,-0.36%,5.36%,,,-8.33%,-26.32%,-7.78%,22.22%,82.25%,81.18%,0.50,8.92%,-6.54%,-19.23%,2.32%,-40.55%,2.72%,-40.55%,88.75%,38.43,2.00,3.02,-1.95%,85817,10.67
"ADM","Archer-Daniels-Midland Company","Consumer Defensive","Farm Products",37371.64,14.41,2.22%,1.00%,-1.00%,564.00,0.10%,-12.84%,79.30%,-1.19%,0.89%,7.10%,3.10%,0.68%,2.70%,12.98%,-0.58%,35.15%,32.10%,0.88,1.82%,0.24%,3.25%,6.72%,-2.45%,11.51%,-5.71%,35.79%,52.92,1.80,65.34,-1.88%,4772788,69.93
"ADMA","ADMA Biologics, Inc.","Healthcare","Biotechnology",273.79,,,12.60%,42.50%,133.77,1.90%,-43.49%,25.30%,-0.22%,10.99%,-10.90%,-89.70%,-8.18%,31.53%,19.67%,-17.05%,-19.78%,-25.13%,1.24,7.85%,7.86%,20.40%,-8.12%,-8.93%,51.49%,-50.81%,51.49%,59.44,1.80,1.53,4.79%,2489331,5.58
"ADME","Aptus Drawdown Managed Equity ETF","Financial","Exchange Traded Fund",,,0.33%,,,,,,,,,,,1.04%,3.44%,5.03%,11.09%,23.03%,18.35%,,0.60%,1.20%,3.84%,8.57%,-0.41%,9.02%,-0.41%,23.80%,65.72,,42.66,-0.07%,20266,
"ADMP","Adamis Pharmaceuticals Corporation","Healthcare","Drug Manufacturers - Specialty & Generic",136.11,,,9.00%,,148.89,1.06%,0.00%,10.80%,-0.41%,9.57%,9.90%,,-10.40%,-16.20%,-14.62%,12.69%,124.73%,86.56%,1.27,5.10%,-12.91%,-14.38%,-11.25%,-39.32%,0.14%,-61.62%,132.04%,33.07,3.00,0.90,-0.77%,2539641,
"ADMS","Adamas Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",371.33,,,6.60%,107.90%,45.62,1.20%,-1.48%,77.50%,-0.24%,1.96%,97.60%,-44.50%,0.37%,2.51%,88.25%,56.51%,94.52%,88.68%,2.81,0.77%,0.20%,21.64%,48.00%,-1.09%,82.96%,-10.82%,102.99%,71.61,2.20,8.16,-0.12%,347776,8.52
"ADN","Advent Technologies Holdings, Inc.","Utilities","Utilities - Renewable",434.56,,,,,52.42,28.10%,0.00%,32.50%,7.12%,13.64%,59.20%,,-12.46%,-7.48%,22.27%,-22.52%,-19.12%,-44.47%,,5.32%,-14.79%,-10.25%,-23.50%,-20.82%,8.02%,-58.62%,21.19%,35.63,1.30,7.95,-4.10%,336965,26.67
"ADNT","Adient plc","Consumer Cyclical","Auto Parts",4147.00,4.04,,-26.10%,-8.70%,94.20,0.80%,-2.83%,94.60%,-0.14%,3.05%,6.00%,-0.20%,5.34%,5.55%,24.28%,-3.55%,67.65%,34.57%,3.04,4.38%,3.77%,8.27%,8.00%,-3.82%,32.76%,-13.29%,68.99%,56.30,2.40,46.10,-1.47%,1230416,50.90
"ADOC","Edoc Acquisition Corp.","Financial","Shell Companies",120.36,,,,,9.55,4.33%,0.00%,79.00%,-1.63%,0.35%,,,0.29%,0.49%,1.49%,2.15%,,-0.39%,,0.10%,0.31%,0.70%,0.93%,-0.20%,1.59%,-1.64%,3.55%,70.82,,10.20,0.00%,7420,
"ADP","Automatic Data Processing, Inc.","Industrials","Staffing & Employment Services",99234.67,37.64,1.56%,13.30%,5.20%,421.40,0.10%,-29.29%,81.80%,0.15%,1.05%,42.70%,22.40%,4.11%,11.69%,12.46%,21.85%,37.42%,35.05%,0.76,1.38%,4.76%,11.70%,19.40%,-0.14%,21.32%,-0.14%,49.34%,80.49,3.00,237.91,-0.02%,1289683,224.14
"ADPT","Adaptive Biotechnologies Corporation","Healthcare","Biotechnology",4102.10,,,,,140.83,1.40%,-13.23%,83.20%,0.09%,3.04%,71.90%,,-15.26%,-15.71%,-6.29%,-20.82%,-40.99%,-51.63%,,5.07%,-19.29%,-20.75%,-30.16%,-31.26%,-4.27%,-61.61%,-4.27%,27.71,1.70,27.35,-4.37%,1270030,56.00
"ADRE","Invesco BLDRS Emerging Markets 50 ADR Index Fund","Financial","Exchange Traded Fund",,,0.97%,,,,,,,,,,,-3.52%,-5.28%,2.07%,-10.60%,-6.44%,-12.44%,,1.09%,-2.13%,-1.37%,-9.86%,-6.43%,5.65%,-26.40%,5.65%,42.58,,49.35,0.10%,9227,
"ADS","Alliance Data Systems Corporation","Financial","Credit Services",3766.13,4.29,1.11%,-7.00%,-6.80%,49.80,0.40%,0.00%,97.30%,-3.18%,8.15%,51.80%,37.60%,-5.58%,-25.84%,-16.97%,-35.77%,12.97%,2.04%,2.32,4.17%,-12.16%,-20.34%,-26.93%,-29.89%,1.92%,-41.97%,13.92%,32.10,2.10,74.37,-1.64%,576674,119.31
"ADSK","Autodesk, Inc.","Technology","Software - Application",69948.50,54.44,,41.70%,8.60%,219.80,0.10%,-12.92%,93.30%,1.31%,1.14%,90.80%,15.70%,-0.93%,7.88%,-3.65%,14.38%,27.74%,5.52%,1.36,2.34%,0.72%,7.56%,9.49%,-3.86%,18.97%,-6.35%,28.88%,55.83,2.10,322.52,0.11%,1349357,350.20
"ADT","ADT Inc.","Industrials","Security & Protection Services",7201.12,,1.56%,-53.20%,57.40%,821.56,1.30%,0.00%,97.40%,0.12%,1.98%,71.20%,-0.40%,0.90%,4.42%,9.26%,-12.06%,16.80%,14.27%,2.15,4.60%,1.94%,6.10%,-2.64%,-13.47%,14.60%,-23.65%,33.58%,52.91,2.60,8.99,0.22%,983830,11.33
"ADTN","ADTRAN, Inc.","Technology","Communication Equipment",1046.44,705.16,1.65%,-33.00%,-3.30%,48.61,1.10%,0.48%,90.80%,-3.26%,3.42%,40.40%,-2.00%,5.25%,22.40%,-4.12%,12.05%,76.01%,48.00%,1.33,3.62%,7.77%,11.35%,10.51%,-5.00%,23.18%,-13.29%,78.03%,64.72,1.90,21.47,-1.78%,440968,24.67
"ADTX","Aditxt, Inc.","Healthcare","Biotechnology",37.14,,,,,35.04,3.80%,1.88%,10.80%,87.31%,4.28%,,,-41.44%,-38.01%,-43.01%,-55.83%,-45.08%,-49.04%,,12.11%,-33.31%,-34.06%,-54.56%,-59.19%,6.71%,-83.51%,6.71%,35.81,2.00,1.11,4.72%,1099193,14.00
"ADUS","Addus HomeCare Corporation","Healthcare","Medical Care Facilities",1686.28,41.01,,15.40%,17.80%,15.75,0.70%,-6.49%,,2.28%,2.73%,30.20%,7.00%,-1.52%,32.13%,18.28%,9.63%,7.28%,-11.54%,0.75,3.79%,3.68%,15.38%,5.90%,-7.16%,37.38%,-22.20%,37.38%,61.97,1.50,100.37,-3.10%,76405,120.71
"ADV","Advantage Solutions Inc.","Communication Services","Advertising Agencies",2731.33,,,,,318.56,0.10%,0.00%,28.90%,-1.11%,3.99%,63.00%,,-11.27%,-2.82%,-9.42%,-33.09%,-16.72%,-37.21%,,3.82%,-10.26%,-9.21%,-24.30%,-17.49%,-4.04%,-43.75%,-4.04%,33.47,2.30,7.83,-5.32%,531914,12.33
"ADVM","Adverum Biotechnologies, Inc.","Healthcare","Biotechnology",202.98,,,5.80%,,98.13,1.40%,-3.78%,71.50%,-12.35%,9.02%,,,-8.52%,1.49%,-5.99%,-41.21%,-83.33%,-81.18%,1.10,4.91%,-7.96%,-8.23%,-61.12%,-21.03%,5.29%,-86.54%,5.29%,37.16,2.90,1.99,-2.45%,1213641,4.25
"ADX","Adams Diversified Equity Fund, Inc.","Financial","Closed-End Fund - Equity",2155.33,6.16,1.03%,,,110.98,8.65%,0.00%,22.47%,,0.61%,,,3.02%,6.74%,9.10%,16.68%,33.88%,28.57%,,0.79%,2.52%,6.33%,12.43%,-1.29%,13.04%,-1.29%,34.18%,71.56,,19.30,-0.62%,662180,
"ADXN","Addex Therapeutics Ltd","Healthcare","Biotechnology",54.47,,,,,7.26,,,8.94%,,0.03%,,,-6.02%,-8.54%,-24.47%,-17.49%,-37.71%,-44.03%,,2.70%,-10.33%,-18.14%,-28.09%,-30.74%,-5.07%,-79.66%,-5.07%,32.81,,7.12,-5.07%,1733,
"ADXS","Advaxis, Inc.","Healthcare","Biotechnology",52.70,,,55.60%,,145.64,0.07%,0.00%,11.40%,0.10%,3.09%,,,-15.79%,-28.54%,-7.75%,-27.25%,-3.67%,5.51%,2.19,7.16%,-18.95%,-23.18%,-33.08%,-41.52%,3.06%,-75.97%,42.93%,30.37,2.00,0.38,2.53%,2982342,2.25
"AE","Adams Resources & Energy, Inc.","Energy","Oil & Gas Integrated",131.10,8.62,3.20%,22.60%,-12.10%,4.27,0.50%,6.80%,39.10%,1.12%,0.13%,3.10%,1.10%,0.33%,-2.85%,2.88%,9.81%,11.90%,24.48%,1.07,4.06%,-3.59%,-4.67%,0.96%,-13.30%,0.62%,-22.61%,27.30%,42.03,1.00,29.18,-2.75%,6042,38.50
"AEAC","Authentic Equity Acquisition Corp.","Financial","Shell Companies",224.48,,,,,23.00,,,70.40%,,,,,0.21%,0.15%,0.51%,0.83%,,-0.10%,,0.19%,0.18%,0.39%,0.51%,-0.91%,1.46%,-1.11%,2.60%,55.45,,9.76,0.00%,5100,
"AEACU","Authentic Equity Acquisition Corp.","Financial","Shell Companies",,,,,,,,,23.27%,,0.00%,,,0.30%,0.47%,0.99%,0.90%,,-2.99%,,0.28%,0.14%,0.42%,-0.27%,-0.37%,1.24%,-8.36%,3.74%,54.81,,10.06,-0.07%,8,
"AEE","Ameren Corporation","Utilities","Utilities - Regulated Electric",21592.95,22.10,2.61%,8.10%,-1.00%,257.30,0.10%,-6.57%,77.30%,0.32%,0.95%,84.20%,21.80%,0.38%,0.08%,-5.77%,-0.81%,6.78%,8.15%,0.33,1.53%,0.95%,1.94%,3.31%,-2.98%,6.37%,-5.94%,22.34%,55.07,2.10,85.38,1.14%,993559,89.77
"AEF","Aberdeen Emerging Markets Equity Income Fund, Inc.","Financial","Asset Management",418.70,8.04,7.76%,,,50.75,,,70.55%,,,,,-2.94%,-3.17%,-1.43%,-4.73%,12.14%,1.10%,,1.24%,-3.16%,-2.70%,-5.84%,-8.71%,2.00%,-11.28%,11.94%,35.55,,8.18,-0.85%,119434,
"AEG","Aegon N.V.","Financial","Insurance - Diversified",10424.55,,2.85%,15.00%,6.50%,2060.03,10.10%,0.00%,7.70%,0.50%,0.08%,,,1.03%,-4.84%,0.61%,4.02%,40.57%,24.56%,1.28,1.49%,-5.13%,-5.27%,1.02%,-10.21%,2.15%,-10.21%,37.27%,31.66,3.50,4.75,-3.46%,2229064,4.86
"AEHL","Antelope Enterprise Holdings Limited","Industrials","Building Products & Equipment",11.52,,,31.20%,-29.00%,4.36,49.00%,0.00%,7.10%,1.35%,25.11%,-17.30%,-78.80%,0.74%,-7.14%,5.81%,1.49%,29.38%,10.08%,1.01,5.50%,-7.39%,-5.82%,-11.58%,-32.75%,4.26%,-65.32%,30.24%,41.41,,2.67,-2.20%,93573,
"AEHR","Aehr Test Systems","Technology","Semiconductor Equipment & Materials",482.80,,,30.10%,2.70%,24.00,4.90%,-55.22%,21.20%,23.99%,7.28%,40.00%,-6.50%,-14.66%,-2.82%,252.06%,807.87%,1125.63%,675.10%,1.35,11.42%,-14.77%,6.56%,170.35%,-27.80%,98.98%,-27.80%,1178.43%,43.23,,19.56,-0.25%,2013772,31.00
"AEI","Alset EHome International Inc.","Real Estate","Real Estate - Development",72.38,,,,,26.19,39.80%,237.71%,2.70%,12.12%,3.67%,38.40%,-19.10%,-12.57%,-21.57%,-9.60%,-61.63%,,-73.24%,,6.24%,-19.05%,-28.34%,-74.34%,-54.38%,0.00%,-94.71%,0.00%,29.39,2.50,1.56,-2.50%,1115735,2.02
"AEIS","Advanced Energy Industries, Inc.","Industrials","Electrical Equipment & Parts",3457.28,25.15,0.45%,11.30%,27.80%,38.18,0.20%,2.56%,98.50%,-0.24%,2.30%,37.60%,11.50%,-5.06%,1.90%,7.84%,-9.01%,0.79%,-7.99%,1.69,3.32%,-1.54%,0.84%,-9.65%,-7.03%,8.18%,-28.64%,9.64%,47.04,2.40,89.59,0.41%,251484,104.88
"AEL","American Equity Investment Life Holding Company","Financial","Insurance - Life",3327.80,9.91,0.90%,20.50%,9.80%,92.48,1.20%,-3.07%,97.20%,-1.12%,1.67%,,15.30%,-5.57%,7.17%,9.44%,13.67%,30.81%,28.63%,1.18,3.01%,0.56%,8.79%,11.20%,-8.97%,28.98%,-8.97%,34.44%,53.24,2.60,34.98,-1.69%,248642,37.33
